Number of devices,Interaction,Signals,Successful rate
2,236.0,1140.0,66.964286
3,352.0,1688.0,67.261905
4,458.0,2178.0,68.303571
5,582.0,2790.0,67.5
6,716.0,3388.0,67.162698
