Number of devices,Interaction,Signals,Successful rate
2,232.0,1112.0,68.154762
3,347.0,1675.0,67.460317
4,454.0,2190.0,68.154762
5,552.0,2640.0,69.404762
6,660.0,3156.0,69.444444
