Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,562.0,1458.0,68.75
3,845.0,2197.0,68.452381
4,1114.0,2866.0,69.345238
5,1381.0,3525.0,70.0
6,1662.0,4254.0,69.742063
