Number of devices,Interaction,Signals,Successful rate
1,281.0,729.0,69.047619
2,552.0,1408.0,70.238095
3,845.0,2197.0,68.452381
4,1104.0,2816.0,70.089286
5,1369.0,3465.0,70.714286
6,1646.0,4174.0,70.535714
