Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,578.0,1538.0,66.369048
3,859.0,2267.0,67.063492
4,1142.0,3006.0,67.261905
5,1423.0,3735.0,67.5
6,1714.0,4514.0,67.162698
