Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,566.0,1478.0,68.154762
3,845.0,2197.0,68.452381
4,1112.0,2856.0,69.494048
5,1395.0,3595.0,69.166667
6,1682.0,4354.0,68.75
