Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,576.0,1528.0,66.666667
3,859.0,2267.0,67.063492
4,1148.0,3036.0,66.815476
5,1425.0,3745.0,67.380952
6,1692.0,4404.0,68.253968
