Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,570.0,1498.0,67.559524
3,855.0,2247.0,67.460317
4,1128.0,2936.0,68.303571
5,1409.0,3665.0,68.333333
6,1688.0,4384.0,68.452381
