Number of devices,Interaction,Signals,Successful rate
1,273.0,689.0,71.428571
2,544.0,1368.0,71.428571
3,839.0,2167.0,69.047619
4,1120.0,2896.0,68.89881
5,1403.0,3635.0,68.690476
6,1688.0,4384.0,68.452381
