Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,554.0,1418.0,69.940476
3,823.0,2087.0,70.634921
4,1102.0,2806.0,70.238095
5,1367.0,3455.0,70.833333
6,1660.0,4244.0,69.84127
