Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,578.0,1538.0,66.369048
3,865.0,2297.0,66.468254
4,1130.0,2946.0,68.154762
5,1405.0,3645.0,68.571429
6,1670.0,4294.0,69.345238
