Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,562.0,1458.0,68.75
3,845.0,2197.0,68.452381
4,1126.0,2926.0,68.452381
5,1391.0,3575.0,69.404762
6,1680.0,4344.0,68.849206
