Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,526.0,1278.0,74.107143
3,803.0,1987.0,72.619048
4,1064.0,2616.0,73.065476
5,1345.0,3345.0,72.142857
6,1610.0,3994.0,72.321429
