Number of devices,Interaction,Signals,Successful rate
1,279.0,719.0,69.642857
2,548.0,1388.0,70.833333
3,827.0,2107.0,70.238095
4,1086.0,2726.0,71.428571
5,1377.0,3505.0,70.238095
6,1640.0,4144.0,70.833333
