Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,560.0,1448.0,69.047619
3,847.0,2207.0,68.253968
4,1122.0,2906.0,68.75
5,1409.0,3665.0,68.333333
6,1676.0,4324.0,69.047619
