Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,582.0,1558.0,65.77381
3,869.0,2317.0,66.071429
4,1134.0,2966.0,67.857143
5,1415.0,3695.0,67.97619
6,1700.0,4444.0,67.857143
