Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,560.0,1448.0,69.047619
3,853.0,2237.0,67.65873
4,1130.0,2946.0,68.154762
5,1411.0,3675.0,68.214286
6,1686.0,4374.0,68.551587
