Number of devices,Interaction,Signals,Successful rate
1,293.0,789.0,65.47619
2,584.0,1568.0,65.47619
3,855.0,2247.0,67.460317
4,1134.0,2966.0,67.857143
5,1409.0,3665.0,68.333333
6,1690.0,4394.0,68.353175
