Number of devices,Interaction,Signals,Successful rate
1,273.0,689.0,71.428571
2,552.0,1408.0,70.238095
3,823.0,2087.0,70.634921
4,1092.0,2756.0,70.982143
5,1379.0,3515.0,70.119048
6,1666.0,4274.0,69.543651
