Number of devices,Interaction,Signals,Successful rate
1,116.0,580.0,67.261905
2,232.0,1160.0,66.964286
3,352.0,1760.0,66.666667
4,454.0,2270.0,67.708333
5,574.0,2870.0,67.380952
6,682.0,3410.0,67.65873
7,804.0,4020.0,67.346939
