Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,560.0,1448.0,69.047619
3,825.0,2097.0,70.436508
4,1084.0,2716.0,71.577381
5,1361.0,3425.0,71.190476
6,1636.0,4124.0,71.031746
