Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,558.0,1438.0,69.345238
3,819.0,2067.0,71.031746
4,1100.0,2796.0,70.386905
5,1393.0,3585.0,69.285714
6,1674.0,4314.0,69.146825
