Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,576.0,1528.0,66.666667
3,869.0,2317.0,66.071429
4,1142.0,3006.0,67.261905
5,1431.0,3775.0,67.02381
6,1714.0,4514.0,67.162698
