Number of devices,Interaction,Signals,Successful rate
1,273.0,689.0,71.428571
2,538.0,1338.0,72.321429
3,827.0,2107.0,70.238095
4,1088.0,2736.0,71.279762
5,1365.0,3445.0,70.952381
6,1652.0,4204.0,70.238095
