Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,580.0,1548.0,66.071429
3,871.0,2327.0,65.873016
4,1146.0,3026.0,66.964286
5,1429.0,3765.0,67.142857
6,1722.0,4554.0,66.765873
