Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,566.0,1478.0,68.154762
3,843.0,2187.0,68.650794
4,1136.0,2976.0,67.708333
5,1399.0,3615.0,68.928571
6,1682.0,4354.0,68.75
