Number of devices,Interaction,Signals,Successful rate
1,293.0,789.0,65.47619
2,582.0,1558.0,65.77381
3,867.0,2307.0,66.269841
4,1128.0,2936.0,68.303571
5,1415.0,3695.0,67.97619
6,1700.0,4444.0,67.857143
