Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,546.0,1378.0,71.130952
3,811.0,2027.0,71.825397
4,1082.0,2706.0,71.72619
5,1379.0,3515.0,70.119048
6,1666.0,4274.0,69.543651
