Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,578.0,1538.0,66.369048
3,859.0,2267.0,67.063492
4,1134.0,2966.0,67.857143
5,1425.0,3745.0,67.380952
6,1708.0,4484.0,67.460317
