Number of devices,Interaction,Signals,Successful rate
1,293.0,789.0,65.47619
2,574.0,1518.0,66.964286
3,851.0,2227.0,67.857143
4,1132.0,2956.0,68.005952
5,1397.0,3605.0,69.047619
6,1662.0,4254.0,69.742063
