Number of devices,Interaction,Signals,Successful rate
1,261.0,629.0,75.0
2,552.0,1408.0,70.238095
3,837.0,2157.0,69.246032
4,1098.0,2786.0,70.535714
5,1357.0,3405.0,71.428571
6,1636.0,4124.0,71.031746
