Number of devices,Interaction,Signals,Successful rate
1,275.0,699.0,70.833333
2,568.0,1488.0,67.857143
3,849.0,2217.0,68.055556
4,1136.0,2976.0,67.708333
5,1421.0,3725.0,67.619048
6,1690.0,4394.0,68.353175
