Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,558.0,1438.0,69.345238
3,839.0,2167.0,69.047619
4,1118.0,2886.0,69.047619
5,1401.0,3625.0,68.809524
6,1688.0,4384.0,68.452381
