Number of devices,Interaction,Signals,Successful rate
1,273.0,689.0,71.428571
2,552.0,1408.0,70.238095
3,841.0,2177.0,68.849206
4,1108.0,2836.0,69.791667
5,1373.0,3485.0,70.47619
6,1658.0,4234.0,69.940476
