Number of devices,Interaction,Signals,Successful rate
1,269.0,669.0,72.619048
2,562.0,1458.0,68.75
3,851.0,2227.0,67.857143
4,1116.0,2876.0,69.196429
5,1397.0,3605.0,69.047619
6,1678.0,4334.0,68.948413
