Number of devices,Interaction,Signals,Successful rate
1,269.0,669.0,72.619048
2,540.0,1348.0,72.02381
3,801.0,1977.0,72.81746
4,1068.0,2636.0,72.767857
5,1339.0,3315.0,72.5
6,1630.0,4094.0,71.329365
