Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,578.0,1538.0,66.369048
3,871.0,2327.0,65.873016
4,1136.0,2976.0,67.708333
5,1419.0,3715.0,67.738095
6,1704.0,4464.0,67.65873
