Number of devices,Interaction,Signals,Successful rate
1,263.0,639.0,74.404762
2,524.0,1268.0,74.404762
3,815.0,2047.0,71.428571
4,1080.0,2696.0,71.875
5,1369.0,3465.0,70.714286
6,1652.0,4204.0,70.238095
