Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,530.0,1298.0,73.511905
3,831.0,2127.0,69.84127
4,1102.0,2806.0,70.238095
5,1387.0,3555.0,69.642857
6,1654.0,4214.0,70.138889
