Number of devices,Interaction,Signals,Successful rate
1,263.0,639.0,74.404762
2,554.0,1418.0,69.940476
3,823.0,2087.0,70.634921
4,1098.0,2786.0,70.535714
5,1377.0,3505.0,70.238095
6,1662.0,4254.0,69.742063
