Number of devices,Interaction,Signals,Successful rate
1,273.0,689.0,71.428571
2,564.0,1468.0,68.452381
3,845.0,2197.0,68.452381
4,1124.0,2916.0,68.60119
5,1401.0,3625.0,68.809524
6,1680.0,4344.0,68.849206
