Number of devices,Interaction,Signals,Successful rate
1,273.0,689.0,71.428571
2,562.0,1458.0,68.75
3,841.0,2177.0,68.849206
4,1116.0,2876.0,69.196429
5,1385.0,3545.0,69.761905
6,1672.0,4304.0,69.246032
