Number of devices,Interaction,Signals,Successful rate
1,271.0,679.0,72.02381
2,560.0,1448.0,69.047619
3,853.0,2237.0,67.65873
4,1138.0,2986.0,67.559524
5,1423.0,3735.0,67.5
6,1702.0,4454.0,67.757937
