Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,576.0,1528.0,66.666667
3,839.0,2167.0,69.047619
4,1128.0,2936.0,68.303571
5,1387.0,3555.0,69.642857
6,1648.0,4184.0,70.436508
