Number of devices,Interaction,Signals,Successful rate
1,269.0,669.0,72.619048
2,540.0,1348.0,72.02381
3,833.0,2137.0,69.642857
4,1106.0,2826.0,69.940476
5,1391.0,3575.0,69.404762
6,1658.0,4234.0,69.940476
