Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,576.0,1528.0,66.666667
3,865.0,2297.0,66.468254
4,1140.0,2996.0,67.410714
5,1399.0,3615.0,68.928571
6,1688.0,4384.0,68.452381
