Number of devices,Interaction,Signals,Successful rate
1,108.0,540.0,69.642857
2,218.0,1090.0,69.047619
3,322.0,1610.0,69.642857
4,420.0,2100.0,70.238095
5,538.0,2690.0,69.52381
6,624.0,3120.0,70.535714
7,750.0,3750.0,69.642857
