Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,556.0,1428.0,69.642857
3,839.0,2167.0,69.047619
4,1122.0,2906.0,68.75
5,1403.0,3635.0,68.690476
6,1688.0,4384.0,68.452381
