Number of devices,Interaction,Signals,Successful rate
1,273.0,689.0,71.428571
2,550.0,1398.0,70.535714
3,815.0,2047.0,71.428571
4,1102.0,2806.0,70.238095
5,1391.0,3575.0,69.404762
6,1676.0,4324.0,69.047619
