Number of devices,Interaction,Signals,Successful rate
1,265.0,649.0,73.809524
2,556.0,1428.0,69.642857
3,837.0,2157.0,69.246032
4,1112.0,2856.0,69.494048
5,1393.0,3585.0,69.285714
6,1676.0,4324.0,69.047619
