Number of devices,Interaction,Signals,Successful rate
1,269.0,669.0,72.619048
2,532.0,1308.0,73.214286
3,833.0,2137.0,69.642857
4,1112.0,2856.0,69.494048
5,1393.0,3585.0,69.285714
6,1658.0,4234.0,69.940476
