Number of devices,Interaction,Signals,Successful rate
1,271.0,679.0,72.02381
2,536.0,1328.0,72.619048
3,833.0,2137.0,69.642857
4,1094.0,2766.0,70.833333
5,1355.0,3395.0,71.547619
6,1618.0,4034.0,71.924603
