Number of devices,Interaction,Signals,Successful rate
1,261.0,629.0,75.0
2,554.0,1418.0,69.940476
3,819.0,2067.0,71.031746
4,1084.0,2716.0,71.577381
5,1367.0,3455.0,70.833333
6,1656.0,4224.0,70.039683
