Number of devices,Interaction,Signals,Successful rate
1,269.0,669.0,72.619048
2,546.0,1378.0,71.130952
3,841.0,2177.0,68.849206
4,1132.0,2956.0,68.005952
5,1397.0,3605.0,69.047619
6,1672.0,4304.0,69.246032
