Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,532.0,1308.0,73.214286
3,827.0,2107.0,70.238095
4,1106.0,2826.0,69.940476
5,1391.0,3575.0,69.404762
6,1658.0,4234.0,69.940476
