Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,554.0,1418.0,69.940476
3,829.0,2117.0,70.039683
4,1110.0,2846.0,69.642857
5,1389.0,3565.0,69.52381
6,1680.0,4344.0,68.849206
