Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,574.0,1518.0,66.964286
3,841.0,2177.0,68.849206
4,1106.0,2826.0,69.940476
5,1385.0,3545.0,69.761905
6,1670.0,4294.0,69.345238
