Number of devices,Interaction,Signals,Successful rate
1,281.0,729.0,69.047619
2,570.0,1498.0,67.559524
3,835.0,2147.0,69.444444
4,1106.0,2826.0,69.940476
5,1381.0,3525.0,70.0
6,1666.0,4274.0,69.543651
