Number of devices,Interaction,Signals,Successful rate
1,283.0,739.0,68.452381
2,554.0,1418.0,69.940476
3,813.0,2037.0,71.626984
4,1100.0,2796.0,70.386905
5,1363.0,3435.0,71.071429
6,1632.0,4104.0,71.230159
