Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,578.0,1538.0,66.369048
3,837.0,2157.0,69.246032
4,1118.0,2886.0,69.047619
5,1385.0,3545.0,69.761905
6,1672.0,4304.0,69.246032
