Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,570.0,1498.0,67.559524
3,845.0,2197.0,68.452381
4,1124.0,2916.0,68.60119
5,1389.0,3565.0,69.52381
6,1674.0,4314.0,69.146825
