Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,574.0,1518.0,66.964286
3,851.0,2227.0,67.857143
4,1116.0,2876.0,69.196429
5,1395.0,3595.0,69.166667
6,1658.0,4234.0,69.940476
