Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,578.0,1538.0,66.369048
3,869.0,2317.0,66.071429
4,1146.0,3026.0,66.964286
5,1427.0,3755.0,67.261905
6,1710.0,4494.0,67.361111
