Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,554.0,1418.0,69.940476
3,845.0,2197.0,68.452381
4,1132.0,2956.0,68.005952
5,1417.0,3705.0,67.857143
6,1680.0,4344.0,68.849206
